LSOA_Code,LSOA_Name,MSOA_Code,MSOA_Name,Year,Month,Month_Period,Crime_Count,Crime_per_Capita,Crime_Rate,Total_Population,pop_density,Total_Annual_Income_British_Pounds,income_per_capita,Income_Deprivation,LSOA_Latitude,LSOA_Longitude,LSOA_Shape_Area,LSOA_Shape_Length,Max_Temperature_Celsius,Min_Temperature_Celsius,Rainfall_mm,Sunshine_Hours,Air_Frost_Days,month_sin,month_cos,is_summer,is_winter,is_spring,is_autumn,crime_lag_1m,crime_lag_2m,crime_lag_3m,crime_lag_6m,crime_rolling_3m_mean,crime_rolling_3m_std,crime_rolling_6m_mean,crime_rolling_6m_std,msoa_avg_crime
E01004168,Sutton 013E,E02000852,Sutton 013,2024,1,2024-01,7,0.0042708968883465,4.270896888346553,1639,0.025727835803455,89043.0,54.32763880414887,0.5476127486599962,51.37444,-0.17981,63705.3195037842,1844.10559991094,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,4.0,2.0,10.0,9.0,5.333333333333333,4.16333199893227,5.0,3.5777087639996465,6.2
E01004169,Sutton 004C,E02000843,Sutton 004,2024,1,2024-01,15,0.0079787234042553,7.978723404255319,1880,0.0557707710665403,82581.0,43.92606382978723,0.6342268555094013,51.38002,-0.1633,33709.4138031006,1048.37430576663,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,3.0,5.0,7.0,9.0,5.0,1.9999999999999851,6.666666666666667,2.5819888974715828,8.5
E01004170,Sutton 017B,E02000856,Sutton 017,2024,1,2024-01,21,0.0092348284960422,9.234828496042216,2274,0.0433168196860439,90968.0,40.003518029903255,0.6668899668045911,51.36246,-0.15328,52496.9288253784,1256.80286956083,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,37.0,22.0,24.0,24.0,27.666666666666668,8.144527815247079,26.666666666666668,7.14609450445951,20.8
E01004171,Sutton 010A,E02000849,Sutton 010,2024,1,2024-01,12,0.0076677316293929,7.667731629392971,1565,0.0387355220348031,80842.0,51.65623003194888,0.5698576188266864,51.36979,-0.15639,40402.1920394897,1381.06429598307,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,7.0,7.0,7.0,8.0,1.73205080756888,8.5,3.5637059362410914,8.4
E01004172,Sutton 010B,E02000849,Sutton 010,2024,1,2024-01,9,0.0043753038405444,4.375303840544483,2057,0.0467113515364151,80842.0,39.30092367525523,0.6727404829673136,51.36752,-0.14942,44036.4051208496,1110.06200911894,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,15.0,4.0,18.0,10.333333333333334,5.686240703077329,12.5,4.722287581247037,8.4
E01004173,Sutton 010C,E02000849,Sutton 010,2024,1,2024-01,12,0.0087655222790357,8.765522279035793,1369,0.0184353761333273,80842.0,59.05186267348429,0.508274049279594,51.36784,-0.14501,74259.4016036987,1626.54356493631,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,4.0,3.0,8.0,11.0,5.0,2.6457513110645907,6.0,3.2249030993194223,8.4
E01004174,Sutton 017C,E02000856,Sutton 017,2024,1,2024-01,14,0.009014810045074,9.01481004507405,1553,0.0294348159676914,90968.0,58.5756600128783,0.5122393976262976,51.36238,-0.14225,52760.6492156982,1325.05777595771,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,10.0,11.0,10.0,11.333333333333334,1.5275252316519312,9.833333333333334,2.1369760566432485,20.8
E01004175,Sutton 010D,E02000849,Sutton 010,2024,1,2024-01,5,0.0028248587570621,2.824858757062147,1770,0.0382771523634539,80842.0,45.673446327683614,0.6196763691885674,51.37553,-0.15437,46241.6844177246,1098.79003810042,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,7.0,9.0,10.0,8.333333333333334,1.1547005383792526,7.333333333333333,2.422120283277996,8.4
E01004176,Sutton 010E,E02000849,Sutton 010,2024,1,2024-01,10,0.0068446269678302,6.844626967830253,1461,0.0428162293014931,80842.0,55.333333333333336,0.5392383117479562,51.36841,-0.15851,34122.5751037598,1100.30955770323,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,8.0,16.0,19.0,10.333333333333334,4.932882862316252,12.333333333333334,5.955389715767282,8.4
E01004177,Sutton 020C,E02000859,Sutton 020,2024,1,2024-01,15,0.0079323109465891,7.932310946589107,1891,0.0470611469200398,83663.0,44.24272871496563,0.6315899811641312,51.35911,-0.1539,40181.7661437988,1102.13266779149,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,16.0,12.0,23.0,9.0,17.0,5.56776436283002,13.666666666666666,5.715476066494083,8.4
E01004178,Sutton 017D,E02000856,Sutton 017,2024,1,2024-01,47,0.019113460756405,19.11346075640504,2459,0.0509478232153673,90968.0,36.99389995933306,0.6919511120429607,51.35805,-0.14143,48265.0650177002,1488.8382896601,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,43.0,41.0,45.0,31.0,43.0,1.999999999999977,39.833333333333336,4.833908011812677,20.8
E01004179,Sutton 017E,E02000856,Sutton 017,2024,1,2024-01,6,0.0038436899423446,3.843689942344651,1561,0.0335659521120656,90968.0,58.27546444586803,0.5147391316551186,51.35558,-0.14626,46505.4587097168,1268.73942359348,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,4.0,7.0,5.0,4.0,5.333333333333333,1.5275252316519463,6.333333333333333,3.0110906108363205,20.8
E01004180,Sutton 020D,E02000859,Sutton 020,2024,1,2024-01,3,0.0016172506738544,1.6172506738544474,1855,0.0080039141082271,83663.0,45.10134770889488,0.6244402449495269,51.3478,-0.15315,231761.607498169,2673.36472954429,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,8.0,3.0,7.0,4.0,6.0,2.6457513110645907,5.833333333333333,1.9407902170679543,8.4
E01004181,Sutton 020E,E02000859,Sutton 020,2024,1,2024-01,4,0.0022586109542631,2.258610954263128,1771,0.0605563296281627,83663.0,47.24054206662903,0.6066271340380419,51.35398,-0.14823,29245.497718811,1107.71217083958,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,2.0,4.0,6.0,6.0,4.0,1.9999999999999984,3.6666666666666665,1.9663841605003496,8.4
E01004182,Sutton 019E,E02000858,Sutton 019,2024,1,2024-01,8,0.0044593088071348,4.459308807134894,1794,0.0459941369578985,63665.0,35.48773690078038,0.7044929596388931,51.36072,-0.13891,39004.9714736938,958.030464006434,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,6.0,9.0,9.0,9.0,3.0000000000000013,8.333333333333334,3.32665998663324,13.8
E01004183,Sutton 001B,E02000840,Sutton 001,2024,1,2024-01,2,0.0011204481792717,1.1204481792717087,1785,0.0543710097386648,68962.0,38.634173669467785,0.6782925225753018,51.38489,-0.1758,32829.9954071045,943.402231375872,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,11.0,8.0,6.0,5.0,8.333333333333334,2.5166114784235973,8.166666666666666,2.316606713852499,13.6
E01004184,Sutton 001C,E02000840,Sutton 001,2024,1,2024-01,7,0.0042016806722689,4.201680672268908,1666,0.055183340640959,68962.0,41.3937575030012,0.6553134170449663,51.38503,-0.1703,30190.2708435059,896.299858437559,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,3.0,2.0,6.0,11.0,3.6666666666666665,2.0816659994661206,6.5,3.507135583350044,13.6
E01004185,Sutton 001D,E02000840,Sutton 001,2024,1,2024-01,19,0.0082644628099173,8.264462809917356,2299,0.0978160236307937,68962.0,29.996520226185297,0.75021842226921,51.38586,-0.16671,23503.3066635132,792.496251610879,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,20.0,20.0,10.0,33.0,16.666666666666668,5.773502691896258,19.83333333333333,7.547626558506104,13.6
E01004186,Sutton 004D,E02000843,Sutton 004,2024,1,2024-01,6,0.0034944670937682,3.4944670937682005,1717,0.0382078078538151,82581.0,48.096097845078624,0.5995029052752908,51.38364,-0.15942,44938.4588241577,1667.84061684599,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,3.0,7.0,19.0,5.666666666666667,2.309401076758526,9.333333333333334,6.250333324444917,8.5
E01004187,Sutton 005E,E02000844,Sutton 005,2024,1,2024-01,4,0.0023823704586063,2.3823704586063137,1679,0.0442785985576148,72800.0,43.3591423466349,0.6389476211663341,51.38278,-0.17107,37918.9959640503,1064.38017898148,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,5.0,11.0,14.0,7.666666666666667,3.0550504633038966,8.5,5.049752469181039,13.4
E01004189,Sutton 001E,E02000840,Sutton 001,2024,1,2024-01,17,0.008341511285574,8.341511285574091,2038,0.0146680444441466,68962.0,33.83807654563297,0.7182297118728723,51.39139,-0.17349,138941.493377686,2031.61058995039,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,15.0,18.0,13.0,15.0,2.9999999999999933,12.333333333333334,3.9327683210006974,13.6
E01004190,Sutton 008C,E02000847,Sutton 008,2024,1,2024-01,3,0.0022388059701492,2.238805970149254,1340,0.0175150903632605,82225.0,61.36194029850746,0.4890379902464804,51.37848,-0.23188,76505.4574203491,1525.97505914218,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,6.0,2.0,7.0,10.0,5.0,2.645751311064588,5.166666666666667,3.12516666222246,6.166666666666667
E01004191,Sutton 008D,E02000847,Sutton 008,2024,1,2024-01,1,0.0005035246727089,0.5035246727089627,1986,0.0361921253378738,82225.0,41.40231621349446,0.6552421485046747,51.37453,-0.22577,54873.8152694702,1105.24786133798,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,8.0,11.0,6.0,4.0,8.333333333333334,2.516611478423583,7.166666666666667,2.4013884872437146,6.166666666666667
E01004192,Sutton 006C,E02000845,Sutton 006,2024,1,2024-01,7,0.0037293553542887,3.729355354288759,1877,0.0079351289786897,88438.0,47.116675546084174,0.6076585728414905,51.38661,-0.23548,236543.099052429,3087.97108741013,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,3.0,3.0,3.0,3.0,3.0,0.0,3.6666666666666665,1.2110601416390072,6.4
E01004193,Sutton 006D,E02000845,Sutton 006,2024,1,2024-01,16,0.0056637168141592,5.663716814159292,2825,0.1200908681073514,88438.0,31.30548672566372,0.739318634061408,51.37878,-0.22859,23523.8535995483,919.130249298521,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,3.0,12.0,13.0,9.333333333333334,5.507570547286111,8.5,4.806245936279174,6.4
E01004194,Sutton 008E,E02000847,Sutton 008,2024,1,2024-01,3,0.0017931858936043,1.7931858936043037,1673,0.0463026942158704,82225.0,49.14823670053796,0.5907417256008869,51.38111,-0.2261,36131.8067626953,1498.00129060178,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,9.0,10.0,3.0,8.666666666666666,1.5275252316519408,7.333333333333333,2.422120283277996,6.166666666666667
E01004195,Sutton 006E,E02000845,Sutton 006,2024,1,2024-01,9,0.0054151624548736,5.415162454873646,1662,0.0484863081619942,88438.0,53.21179302045728,0.5569044171019721,51.37867,-0.23699,34277.7180404663,1128.7788828427,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,6.0,2.0,6.0,8.0,4.666666666666667,2.309401076758502,9.0,5.796550698475784,6.4
E01004196,Sutton 008F,E02000847,Sutton 008,2024,1,2024-01,3,0.0018137847642079,1.8137847642079807,1654,0.0219477963107879,82225.0,49.712817412333735,0.5860404515902562,51.37709,-0.22297,75360.6410675049,1628.37040657084,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,4.0,3.0,2.0,5.0,3.0,1.0000000000000144,3.5,1.870828693386976,6.166666666666667
E01004198,Tower Hamlets 002B,E02000865,Tower Hamlets 002,2024,1,2024-01,12,0.0081521739130434,8.152173913043478,1472,0.0699924097636981,66146.0,44.93614130434783,0.6258159217302945,51.53174,-0.05463,21030.8518447876,619.320745469971,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,22.0,21.0,18.0,19.33333333333333,3.7859388972001793,18.83333333333333,3.3115957885386327,18.6
E01004199,Tower Hamlets 002C,E02000865,Tower Hamlets 002,2024,1,2024-01,23,0.012439156300703,12.439156300703084,1849,0.1670890712771867,66146.0,35.77393185505679,0.7021098089707916,51.53127,-0.05954,11065.9541397095,433.566275873273,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,23.0,10.0,22.0,30.0,18.33333333333333,7.234178138070229,21.0,6.449806198638836,18.6
E01004200,Tower Hamlets 005A,E02000868,Tower Hamlets 005,2024,1,2024-01,14,0.0090322580645161,9.03225806451613,1550,0.1045842395768682,70280.0,45.34193548387097,0.6224368661054764,51.5312,-0.06163,14820.5887069702,754.9350696642,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,11.0,20.0,10.0,18.0,13.666666666666666,5.507570547286098,14.5,5.009990019950125,19.5
E01004201,Tower Hamlets 002D,E02000865,Tower Hamlets 002,2024,1,2024-01,10,0.0058411214953271,5.841121495327102,1712,0.1083123770284056,66146.0,38.63668224299065,0.6782716336372627,51.5318,-0.04588,15806.1345062256,716.839764133723,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,16.0,11.0,18.0,12.0,3.60555127546398,15.0,7.48331477354787,18.6
E01004202,Tower Hamlets 005B,E02000868,Tower Hamlets 005,2024,1,2024-01,30,0.0137299771167048,13.729977116704804,2185,0.1594196899983631,70280.0,32.16475972540046,0.7321634519283701,51.53467,-0.06185,13705.9606628418,690.876520295112,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,23.0,30.0,25.0,29.0,26.0,3.605551275463935,32.666666666666664,9.521904571390468,19.5
E01004203,Tower Hamlets 005C,E02000868,Tower Hamlets 005,2024,1,2024-01,35,0.0192307692307692,19.230769230769237,1820,0.0885536872955031,70280.0,38.61538461538461,0.6784489793755433,51.52885,-0.05946,20552.5038604736,646.433308681297,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,32.0,31.0,29.0,55.0,30.666666666666668,1.5275252316518646,40.5,11.962441222426149,19.5
E01004204,Tower Hamlets 005D,E02000868,Tower Hamlets 005,2024,1,2024-01,15,0.0077760497667185,7.776049766718508,1929,0.1129762502134742,70280.0,36.43338517366511,0.6966185290116582,51.53072,-0.06504,17074.3850708008,589.787926091724,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,11.0,14.0,8.0,12.333333333333334,1.5275252316519687,12.166666666666666,3.060501048303499,19.5
E01004205,Tower Hamlets 013A,E02000876,Tower Hamlets 013,2024,1,2024-01,38,0.0165145588874402,16.514558887440245,2301,0.0482729809729443,63990.0,27.809647979139505,0.7684285478452406,51.52288,-0.05942,47666.4161529541,1324.32839586354,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,46.0,58.0,48.0,49.0,50.66666666666666,6.429100507328658,54.833333333333336,8.588752334691375,48.75
E01004206,Tower Hamlets 013B,E02000876,Tower Hamlets 013,2024,1,2024-01,38,0.0253164556962025,25.31645569620253,1501,0.0795853250225577,63990.0,42.63157894736842,0.6450060550245826,51.5225,-0.05756,18860.2609786987,643.277643330441,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,32.0,25.0,27.0,30.0,28.0,3.605551275463996,28.166666666666668,4.792355023020176,48.75
E01004207,Tower Hamlets 011A,E02000874,Tower Hamlets 011,2024,1,2024-01,23,0.0155405405405405,15.540540540540542,1480,0.0702743325295161,67566.0,45.65270270270271,0.6198491017367602,51.52322,-0.05109,21060.3209838867,917.977551059417,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,29.0,24.0,17.0,28.0,23.33333333333333,6.027713773341707,22.666666666666668,5.125101625008681,24.75
E01004208,Tower Hamlets 013C,E02000876,Tower Hamlets 013,2024,1,2024-01,72,0.0319857840959573,31.98578409595735,2251,0.1313696694894419,63990.0,28.427365615282092,0.7632848016845396,51.52135,-0.0529,17134.853187561,920.786356679717,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,88.0,91.0,84.0,76.0,87.66666666666667,3.511884584284509,87.16666666666667,6.7651065524990655,48.75
E01004209,Tower Hamlets 011B,E02000874,Tower Hamlets 011,2024,1,2024-01,10,0.0069589422407794,6.958942240779401,1437,0.0318258113773305,67566.0,47.0187891440501,0.6084736747184447,51.52547,-0.05368,45152.0303115845,1300.34227610401,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,17.0,12.0,17.0,20.0,15.333333333333334,2.886751345948181,18.666666666666668,4.633213427705079,24.75
E01004211,Tower Hamlets 013D,E02000876,Tower Hamlets 013,2024,1,2024-01,42,0.0257826887661141,25.78268876611418,1629,0.1096186475404057,63990.0,39.28176795580111,0.6728999929968684,51.52696,-0.05808,14860.6102752686,650.116014328749,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,29.0,52.0,32.0,42.0,37.66666666666666,12.503332889007371,41.16666666666666,10.245324136730158,48.75
E01004212,Tower Hamlets 011D,E02000874,Tower Hamlets 011,2024,1,2024-01,26,0.0109197816043679,10.919781604367913,2381,0.8048261464252671,67566.0,28.37715245695086,0.7637029275810185,51.52546,-0.0578,2958.40289306641,340.815324267492,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,33.0,37.0,37.0,50.0,35.666666666666664,2.3094010767584976,38.5,6.379655163094616,24.75
E01004214,Tower Hamlets 030A,E02000893,Tower Hamlets 030,2024,1,2024-01,14,0.0067534973468403,6.753497346840328,2073,0.124072645329345,73604.0,35.50602990834539,0.7043406334271667,51.49794,-0.0082,16707.9535903931,734.654959957595,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,13.0,11.0,27.0,12.666666666666666,1.5275252316519654,17.5,5.958187643906494,14.0
E01004216,Tower Hamlets 030B,E02000893,Tower Hamlets 030,2024,1,2024-01,1,0.0005299417064122,0.5299417064122947,1887,0.0917304195590432,73604.0,39.00582935877053,0.6751977387888269,51.49291,-0.00699,20571.1475982666,779.60811292418,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,5.0,6.0,5.0,6.0,5.333333333333333,0.5773502691896083,5.833333333333333,1.7224014243685075,14.0
E01004217,Tower Hamlets 030C,E02000893,Tower Hamlets 030,2024,1,2024-01,14,0.0064220183486238,6.422018348623854,2180,0.0198377578545962,73604.0,33.763302752293576,0.7188523546305121,51.48893,-0.0115,109891.45124054,1437.05024082629,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,16.0,20.0,16.0,16.666666666666668,3.055050463303917,18.666666666666668,5.006662228138247,14.0
E01004218,Tower Hamlets 030D,E02000893,Tower Hamlets 030,2024,1,2024-01,20,0.0103412616339193,10.341261633919338,1934,0.0269292881390387,73604.0,38.057911065149945,0.6830910719206393,51.48807,-0.00664,71817.7172012329,2115.81303061069,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,23.0,28.0,26.0,29.0,25.666666666666668,2.516611478423547,29.666666666666668,5.316640543300493,14.0
E01004219,Tower Hamlets 035B,E02007113,Tower Hamlets 035,2024,1,2024-01,18,0.0062154696132596,6.2154696132596685,2896,3.238002336506795,92135.0,31.81457182320442,0.7350794730552608,51.50943,-0.00778,894.378601074219,200.322709552704,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,47.0,40.0,49.0,40.0,45.333333333333336,4.725815626252667,44.0,4.816637831516925,23.5
E01004221,Tower Hamlets 036A,E02007114,Tower Hamlets 036,2024,1,2024-01,20,0.0100603621730382,10.060362173038229,1988,0.0737543191457765,82522.0,41.51006036217304,0.6543449609894141,51.5032,-0.00752,26954.3536300659,989.036107364332,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,14.0,20.0,26.0,13.666666666666666,6.50640709864773,18.166666666666668,6.705718952257525,15.25
E01004222,Tower Hamlets 001A,E02000864,Tower Hamlets 001,2024,1,2024-01,23,0.0081589216034054,8.158921603405462,2819,0.1006959842949133,69408.0,24.621496984746365,0.7949763400364276,51.5335,-0.03162,27995.1580963135,982.996967411511,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,37.0,30.0,26.0,33.0,31.0,5.567764362830024,31.33333333333333,4.802776974487432,24.5
E01004223,Tower Hamlets 001B,E02000864,Tower Hamlets 001,2024,1,2024-01,16,0.0079012345679012,7.901234567901235,2025,0.0079178816106823,69408.0,34.27555555555556,0.7145868160803405,51.54203,-0.032,255750.224563599,2235.27528289941,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,13.0,25.0,24.0,17.333333333333332,6.658328118479388,21.0,7.72010362624751,24.5
E01004226,Tower Hamlets 001D,E02000864,Tower Hamlets 001,2024,1,2024-01,14,0.005511811023622,5.511811023622047,2540,0.1455323746298421,69408.0,27.325984251968503,0.7724560246309802,51.53056,-0.02973,17453.161239624,608.155963255951,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,24.0,19.0,23.0,20.0,22.0,2.645751311064569,19.33333333333333,3.829708431025418,24.5
E01004228,Tower Hamlets 003A,E02000866,Tower Hamlets 003,2024,1,2024-01,9,0.0043710539096648,4.3710539096648855,2059,0.0689300484993169,70863.0,34.41622146673142,0.7134154884409507,51.53119,-0.03457,29870.862487793,1060.74900552943,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,27.0,21.0,20.0,21.0,6.000000000000001,20.5,4.277849927241491,21.4
E01004229,Tower Hamlets 004C,E02000867,Tower Hamlets 004,2024,1,2024-01,16,0.0107816711590296,10.781671159029653,1484,0.0493627609146512,71434.0,48.13611859838275,0.5991696517236487,51.52898,-0.03079,30063.1482620239,799.271531361257,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,27.0,16.0,23.0,22.0,22.0,5.567764362830018,20.166666666666668,4.62240918425302,23.571428571428573
E01004230,Tower Hamlets 003B,E02000866,Tower Hamlets 003,2024,1,2024-01,14,0.0060711188204683,6.071118820468344,2306,0.0309756270326687,70863.0,30.72983521248916,0.7441120948395131,51.52873,-0.03946,74445.6277694702,1662.68981751358,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,17.0,22.0,17.0,16.333333333333332,6.027713773341699,18.666666666666668,5.428320796219231,21.4
E01004231,Tower Hamlets 004D,E02000867,Tower Hamlets 004,2024,1,2024-01,23,0.0142238713667285,14.22387136672851,1617,0.0657261232374076,71434.0,44.17687074829932,0.6321383816684569,51.52794,-0.02638,24602.0900115967,720.851786100696,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,37.0,23.0,24.0,16.0,28.0,7.810249675906656,23.166666666666668,7.52108148251755,23.571428571428573
E01004232,Tower Hamlets 003C,E02000866,Tower Hamlets 003,2024,1,2024-01,34,0.0184782608695652,18.47826086956522,1840,0.0407676211684122,70863.0,38.5125,0.6793057014673464,51.52768,-0.03286,45133.8573913574,1828.53054010432,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,47.0,50.0,41.0,35.0,46.0,4.582575694955845,39.66666666666666,7.633260552782587,21.4
E01004233,Tower Hamlets 003D,E02000866,Tower Hamlets 003,2024,1,2024-01,9,0.0039647577092511,3.9647577092511015,2270,0.186101592497256,70863.0,31.217180616740087,0.7400539606607566,51.53388,-0.03646,12197.6387710571,596.277407163729,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,8.0,14.0,10.0,11.666666666666666,3.214550253664316,11.5,2.258317958127253,21.4
E01004234,Tower Hamlets 003E,E02000866,Tower Hamlets 003,2024,1,2024-01,13,0.0047619047619047,4.761904761904763,2730,0.0061033374058263,70863.0,25.957142857142856,0.783854392197772,51.53503,-0.04475,447296.260795593,3483.45229210017,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,22.0,20.0,29.0,30.0,23.666666666666668,4.725815626252571,32.833333333333336,15.98019607722843,21.4
E01004235,Tower Hamlets 008A,E02000871,Tower Hamlets 008,2024,1,2024-01,11,0.0065986802639472,6.598680263947211,1667,0.1119558152655909,67228.0,40.32873425314937,0.6641818853093531,51.52896,-0.01412,14889.802696228,514.373111791052,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,11.0,10.0,14.0,18.0,11.666666666666666,2.081665999466132,12.666666666666666,3.076794869123827,14.714285714285714
E01004236,Tower Hamlets 008B,E02000871,Tower Hamlets 008,2024,1,2024-01,15,0.0094756790903348,9.475679090334808,1583,0.0420678455511912,67228.0,42.46873025900189,0.6463620990591861,51.52774,-0.01248,37629.6903076172,889.577952216921,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,20.0,24.0,27.0,14.0,23.666666666666668,3.5118845842842616,19.5,5.468089245796913,14.714285714285714
E01004237,Tower Hamlets 008C,E02000871,Tower Hamlets 008,2024,1,2024-01,24,0.0147965474722564,14.796547472256474,1622,0.1253061462235308,67228.0,41.44759556103576,0.6548651065417335,51.52671,-0.01686,12944.2972183228,636.232566204233,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,16.0,17.0,18.0,15.0,17.0,0.9999999999999982,18.166666666666668,3.5449494589720847,14.714285714285714
E01004239,Tower Hamlets 008E,E02000871,Tower Hamlets 008,2024,1,2024-01,13,0.0073779795686719,7.377979568671964,1762,0.050383776201847,67228.0,38.15437003405221,0.6822878563057274,51.52274,-0.01808,34971.574836731,1327.34910143228,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,14.0,15.0,16.0,12.666666666666666,3.214550253664336,14.5,3.016620625799696,14.714285714285714
E01004240,Tower Hamlets 012A,E02000875,Tower Hamlets 012,2024,1,2024-01,7,0.0040183696900114,4.018369690011481,1742,0.066041098643142,66764.0,38.32606199770379,0.6808581741545574,51.52315,-0.0201,26377.5139389038,816.245572465653,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,16.0,18.0,12.0,14.333333333333334,4.725815626252605,13.5,3.3911649915626114,18.666666666666668
E01004241,Tower Hamlets 012B,E02000875,Tower Hamlets 012,2024,1,2024-01,12,0.0069284064665127,6.928406466512702,1732,0.0369507652656991,66764.0,38.5473441108545,0.6790155539129554,51.52183,-0.02264,46873.1834793091,1438.8291419696,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,5.0,9.0,5.0,12.0,6.333333333333333,2.3094010767585127,9.0,3.633180424916984,18.666666666666668
